,title,duration,url
101,"
Electric Pet
","
00:22:50
",https://bdsmstreak.com/video/52875/electric-pet
102,"
Jennifer Lamonde - Anal Cock Shocks - Electro
","
00:06:30
",https://bdsmstreak.com/video/52725/jennifer-lamonde-anal-cock-shocks-electro
103,"
Electric Games
","
00:05:25
",https://bdsmstreak.com/video/52679/electric-games
104,"
Electro and Cock Sucking
","
00:54:16
",https://bdsmstreak.com/video/52574/electro-and-cock-sucking
105,"
Rubber Electric Femdom
","
00:26:25
",https://bdsmstreak.com/video/52521/rubber-electric-femdom
106,"
Lorelei Lee Dommes
","
01:00:43
",https://bdsmstreak.com/video/52294/lorelei-lee-dommes
107,"
Lesbian Anal Electro Games
","
01:04:47
",https://bdsmstreak.com/video/52295/lesbian-anal-electro-games
108,"
Tens with Latex Suit
","
00:08:20
",https://bdsmstreak.com/video/52269/tens-with-latex-suit
109,"
Two Sluts for One Domme
","
01:05:14
",https://bdsmstreak.com/video/52053/two-sluts-for-one-domme
110,"
Shocks and Needles CBT
","
00:12:28
",https://bdsmstreak.com/video/52025/shocks-and-needles-cbt
111,"
100 Shocks - CBT
","
00:11:37
",https://bdsmstreak.com/video/52024/100-shocks-cbt
112,"
Electro CBT Femdom
","
00:14:53
",https://bdsmstreak.com/video/51963/electro-cbt-femdom
113,"
Anal Electro Femdom
","
00:10:50
",https://bdsmstreak.com/video/51930/anal-electro-femdom
114,"
Making Her Boy Scream
","
00:19:54
",https://bdsmstreak.com/video/51887/making-her-boy-scream
115,"
Electro Lezdom Play
","
01:22:52
",https://bdsmstreak.com/video/51843/electro-lezdom-play
116,"
Answer The Questions
","
00:01:36
",https://bdsmstreak.com/video/51764/answer-the-questions
117,"
Painful Infernal Restraints Session - 2
","
00:40:05
",https://bdsmstreak.com/video/51721/painful-infernal-restraints-session-2
118,"
Painful Infernal Restraints Session
","
00:35:26
",https://bdsmstreak.com/video/51715/painful-infernal-restraints-session
119,"
Annie Cruz and Trina Michaels - Wired Pussy
","
00:57:08
",https://bdsmstreak.com/video/51633/annie-cruz-and-trina-michaels-wired-pussy
120,"
Electro Torture - Vintage
","
00:06:24
",https://bdsmstreak.com/video/51588/electro-torture-vintage
121,"
SocietySM - The Victim Part 2
","
00:21:16
",https://bdsmstreak.com/video/51407/societysm-the-victim-part-2
122,"
Shocked and Tortured
","
00:56:19
",https://bdsmstreak.com/video/51365/shocked-and-tortured
123,"
Electro Mummification
","
00:22:40
",https://bdsmstreak.com/video/51311/electro-mummification
